Atom(A) Atom(B) Deloc_index
O1 O2 0.29207406201
O1 N3 0.0023376775393
O2 N3 0.046306993307
O1 N4 0.0300528617
O2 N4 0.025412954335
N3 N4 0.0017660815698
O1 N5 0.0001942737701
O2 N5 0.002256309464
N3 N5 0.24748006125
N4 N5 0.00097911941837
O1 C6 0.0080682043735
O2 C6 0.026640529276
N3 C6 0.061602932141
N4 C6 0.077213807455
N5 C6 0.012992658413
O1 C7 0.076371009901
O2 C7 0.088297657238
N3 C7 0.0073694004746
N4 C7 0.96413378713
N5 C7 0.0032448091092
C6 C7 0.93049423289
O1 C8 0.00093565209069
O2 C8 0.005395652758
N3 C8 1.030494601
N4 C8 0.014535662363
N5 C8 0.13648458476
C6 C8 0.99131262649
C7 C8 0.04717240235
O1 C9 0.78446511205
O2 C9 1.1332543693
N3 C9 0.0079009224109
N4 C9 0.081354121134
N5 C9 0.00071491307711
C6 C9 0.03785041909
C7 C9 0.85152089632
C8 C9 0.0059236643311
O1 C10 0.00026269411022
O2 C10 0.00078893635988
N3 C10 0.15503224342
N4 C10 0.0030372134773
N5 C10 1.1773781883
C6 C10 0.044552755595
C7 C10 0.013831802319
C8 C10 1.439714935
C9 C10 0.00068260166065
O1 C11 0.00016217246141
O2 C11 0.0015472085074
N3 C11 1.0138247484
N4 C11 0.00097118633663
N5 C11 1.3353858597
C6 C11 0.0097356611059
C7 C11 0.0039506143608
C8 C11 0.10477780527
C9 C11 0.00031948896463
C10 C11 0.064861462686
O1 H12 0.0010283708824
O2 H12 0.020105906104
N3 H12 0.0093528165601
N4 H12 0.012028740466
N5 H12 0.0032246120368
C6 H12 0.9278616726
C7 H12 0.037328857364
C8 H12 0.041503146064
C9 H12 0.0031537984022
C10 H12 0.010952417723
C11 H12 0.0023638762981
O1 H13 0.001684287791
O2 H13 0.0029990142984
N3 H13 0.009591657206
N4 H13 0.014358757252
N5 H13 0.0012768153328
C6 H13 0.93779936137
C7 H13 0.038775195633
C8 H13 0.043704970912
C9 H13 0.0086799911728
C10 H13 0.0089553985834
C11 H13 0.0015438566403
H12 H13 0.035394198965
O1 H14 0.019180798749
O2 H14 0.011278277848
N3 H14 0.00083580550706
N4 H14 0.054268302773
N5 H14 0.00043475831247
C6 H14 0.034289966098
C7 H14 0.90462934275
C8 H14 0.0090863592533
C9 H14 0.035889632877
C10 H14 0.0036650504645
C11 H14 0.00085464722431
H12 H14 0.0098038838186
H13 H14 0.0030711179964
O1 H15 0.0010129321614
O2 H15 0.031940500006
N3 H15 0.73445403353
N4 H15 0.00011055683765
N5 H15 0.011689691558
C6 H15 0.0014975701578
C7 H15 0.00018411760998
C8 H15 0.014913600895
C9 H15 0.0019161215069
C10 H15 0.006662398899
C11 H15 0.013071869635
H12 H15 0.00053588873434
H13 H15 8.5148054965e-05
H14 H15 3.215103302e-05
O1 H16 1.88119359e-05
O2 H16 8.6681082354e-05
N3 H16 0.013711551592
N4 H16 0.00012935893469
N5 H16 0.05719291178
C6 H16 0.0033900868168
C7 H16 0.00059610914153
C8 H16 0.050435241287
C9 H16 5.9516077369e-05
C10 H16 0.95186738025
C11 H16 0.0088975048012
H12 H16 0.00048550813449
H13 H16 0.0030922843899
H14 H16 0.00021589464482
H15 H16 0.0012215628861
O1 H17 0.0014038359594
O2 H17 0.0034102758655
N3 H17 9.9006950546e-05
N4 H17 0.86604104543
N5 H17 2.3224305225e-05
C6 H17 0.0029279045921
C7 H17 0.02129694838
C8 H17 0.0002949405228
C9 H17 0.0089701082221
C10 H17 7.9032161539e-05
C11 H17 2.93276891e-05
H12 H17 0.00028593412675
H13 H17 0.0023140319462
H14 H17 0.0029016268053
H15 H17 1.3463276911e-05
H16 H17 5.1606010531e-06
O1 H18 0.00079712754421
O2 H18 0.0034091314171
N3 H18 8.4329520345e-05
N4 H18 0.86510872384
N5 H18 8.7366787856e-05
C6 H18 0.0061479488588
C7 H18 0.022082934754
C8 H18 0.00063122256071
C9 H18 0.002194501061
C10 H18 0.0002522173809
C11 H18 7.4470132307e-05
H12 H18 0.0045847885643
H13 H18 0.00044626341275
H14 H18 0.0093697823976
H15 H18 4.6343873905e-06
H16 H18 1.0547432458e-05
H17 H18 0.017141266977
O1 H19 9.4184041918e-06
O2 H19 4.7968107999e-05
N3 H19 0.06280132168
N4 H19 0.00010374427843
N5 H19 0.065308322974
C6 H19 0.0015102375524
C7 H19 0.00030577813783
C8 H19 0.012169976379
C9 H19 2.3348961951e-05
C10 H19 0.011898092847
C11 H19 0.91850131626
H12 H19 0.00021975183308
H13 H19 0.00046871906556
H14 H19 5.4704988394e-05
H15 H19 0.00084014041695
H16 H19 0.0015120791339
H17 H19 4.8152896102e-06
H18 H19 5.3595490371e-06
O1 H20 0.60397178469
O2 H20 0.014079093467
N3 H20 3.1420124306e-05
N4 H20 0.00064629791578
N5 H20 9.1917059417e-06
C6 H20 0.0012719089352
C7 H20 0.0075994767903
C8 H20 4.771531804e-05
C9 H20 0.010040426648
C10 H20 3.7078981174e-05
C11 H20 1.7837417047e-05
H12 H20 5.4744096328e-05
H13 H20 0.00032059498326
H14 H20 0.00057369896855
H15 H20 1.2035514998e-05
H16 H20 2.9045735259e-06
H17 H20 0.00012237927883
H18 H20 8.8734319575e-06
H19 H20 1.3768968484e-06
