Atom(A) Atom(B) Deloc_index
S1 O2 0.0021871444257
S1 O3 0.001673606354
O2 O3 0.29831018293
S1 N4 0.0039248739866
O2 N4 0.012320804865
O3 N4 0.060799586268
S1 C5 0.071561434391
O2 C5 0.024975146943
O3 C5 0.014124114229
N4 C5 0.076293739216
S1 C6 0.023813584878
O2 C6 0.07823520334
O3 C6 0.093400842051
N4 C6 0.9909759829
C5 C6 0.93223126191
S1 C7 1.0821184068
O2 C7 0.020738712722
O3 C7 0.0011402126686
N4 C7 0.011314259894
C5 C7 0.98086108718
C6 C7 0.042355197094
S1 C8 0.0027794234362
O2 C8 0.80926312249
O3 C8 1.2139475097
N4 C8 0.061849969027
C5 C8 0.042076703702
C6 C8 0.87866274681
C7 C8 0.0020880664515
S1 C9 1.1140683483
O2 C9 0.0005588070376
O3 C9 0.00014136430981
N4 C9 0.00025384173227
C5 C9 0.0077264736266
C6 C9 0.0010504341632
C7 C9 0.045298906355
C8 C9 0.00022419589235
S1 H10 0.010611205429
O2 H10 0.0027937522
O3 H10 0.0027240565678
N4 H10 0.027464439579
C5 H10 0.92262842571
C6 H10 0.037123239968
C7 H10 0.039439360793
C8 H10 0.0073002627713
C9 H10 0.011210002878
S1 H11 0.018784745776
O2 H11 0.013059982908
O3 H11 0.0017180348762
N4 H11 0.0070042301583
C5 H11 0.93421874062
C6 H11 0.03860355547
C7 H11 0.040218956433
C8 H11 0.0081202047329
C9 H11 0.00077276915337
H10 H11 0.035295251964
S1 H12 0.045011668427
O2 H12 0.010956215979
O3 H12 0.016826753403
N4 H12 0.066149860071
C5 H12 0.0344445609
C6 H12 0.87862391448
C7 H12 0.010637707229
C8 H12 0.049160664991
C9 H12 0.0013825449367
H10 H12 0.0014652503045
H11 H12 0.009292447135
S1 H13 0.052400568968
O2 H13 0.034751404833
O3 H13 0.0011380104597
N4 H13 0.00095695782778
C5 H13 0.034485409945
C6 H13 0.004543960321
C7 H13 0.92428364547
C8 H13 0.00070523435826
C9 H13 0.010241530759
H10 H13 0.010716499898
H11 H13 0.0017843893339
H12 H13 0.0016410201368
S1 H14 0.06413817424
O2 H14 0.001186843014
O3 H14 0.00027878550105
N4 H14 0.0018784382024
C5 H14 0.038857056655
C6 H14 0.009897521625
C7 H14 0.93883435504
C8 H14 0.00040385136788
C9 H14 0.0099737277934
H10 H14 0.0023863528683
H11 H14 0.0044546081081
H12 H14 0.0010888376612
H13 H14 0.032144117397
S1 H15 0.00017346913444
O2 H15 0.0012917898741
O3 H15 0.03320632147
N4 H15 0.8257049677
C5 H15 0.0081955610234
C6 H15 0.020363898772
C7 H15 0.0017456709406
C8 H15 0.0041036294285
C9 H15 8.6992656991e-06
H10 H15 0.0012802977585
H11 H15 0.00026666552055
H12 H15 0.0010287051919
H13 H15 5.035592653e-05
H14 H15 0.00043648029186
S1 H16 0.0012313127047
O2 H16 0.0016247466978
O3 H16 0.0031666513585
N4 H16 0.87661641419
C5 H16 0.0023823915445
C6 H16 0.022693740952
C7 H16 0.00029905391142
C8 H16 0.007746797746
C9 H16 0.00020810305865
H10 H16 0.0023406216231
H11 H16 0.00027240997894
H12 H16 0.0038315090826
H13 H16 5.6567904291e-05
H14 H16 5.0336567089e-05
H15 H16 0.015699285195
S1 H17 0.065294328881
O2 H17 7.7751631072e-05
O3 H17 9.3397396142e-05
N4 H17 0.00042221620954
C5 H17 0.0081809179534
C6 H17 0.0005805063399
C7 H17 0.003414459451
C8 H17 0.00020446019949
C9 H17 0.95197304152
H10 H17 0.01551987204
H11 H17 0.00078130091795
H12 H17 0.00020847577261
H13 H17 0.00052861355983
H14 H17 0.00038596598981
H15 H17 1.69781422e-05
H16 H17 0.00024636550101
S1 H18 0.053396959151
O2 H18 0.00016023156358
O3 H18 1.9507092332e-05
N4 H18 2.1367358194e-05
C5 H18 0.0010754174649
C6 H18 8.7136318127e-05
C7 H18 0.011746977464
C8 H18 2.4904567915e-05
C9 H18 0.9590192033
H10 H18 0.0013073750113
H11 H18 0.00018288277709
H12 H18 5.4630137031e-05
H13 H18 0.0020648421062
H14 H18 0.00096304177494
H15 H18 8.8442790199e-07
H16 H18 1.3797196435e-05
H17 H18 0.034837510629
S1 H19 0.065499912529
O2 H19 4.395236356e-05
O3 H19 4.0328295115e-05
N4 H19 8.8074732893e-05
C5 H19 0.00055927895482
C6 H19 0.00037804084171
C7 H19 0.0075515705362
C8 H19 5.3825005486e-05
C9 H19 0.95438358924
H10 H19 0.00054547661954
H11 H19 5.7720504817e-05
H12 H19 0.00059736763371
H13 H19 0.00063197651006
H14 H19 0.0073435008463
H15 H19 7.3869099763e-06
H16 H19 3.1916785241e-05
H17 H19 0.036212409584
H18 H19 0.034660732177
S1 H20 9.1497982555e-05
O2 H20 0.61233703237
O3 H20 0.016978141815
N4 H20 0.0015101460434
C5 H20 0.00058566025067
C6 H20 0.0080269475085
C7 H20 0.00055712830229
C8 H20 0.01070914296
C9 H20 1.9470602768e-05
H10 H20 4.1203941932e-05
H11 H20 0.00015356834271
H12 H20 0.00026128144197
H13 H20 0.00068865745406
H14 H20 4.9511164409e-05
H15 H20 6.2535882137e-05
H16 H20 0.00031616942383
H17 H20 1.9286845844e-06
H18 H20 6.7705433856e-06
H19 H20 2.4537539863e-06
