Atom(A) Atom(B) Deloc_index
O1 O2 0.31016833692
O1 O3 0.0001883737834
O2 O3 0.0013413717391
O1 N4 0.015842744431
O2 N4 0.061844427656
O3 N4 0.0018671336958
O1 N5 9.7844046396e-05
O2 N5 0.00034459432027
O3 N5 0.29198937004
N4 N5 0.00045797255912
O1 C6 0.02327645617
O2 C6 0.017617024428
O3 C6 0.042379391439
N4 C6 0.072209626641
N5 C6 0.010451109691
O1 C7 0.083223391068
O2 C7 0.095150486199
O3 C7 0.0041603466906
N4 C7 1.0028199731
N5 C7 0.0019318655264
C6 C7 0.93329931615
O1 C8 0.0024120867544
O2 C8 0.012627261048
O3 C8 0.11208178607
N4 C8 0.022317349293
N5 C8 0.094584271104
C6 C8 0.98263902888
C7 C8 0.04533586351
O1 C9 0.8621405199
O2 C9 1.2552512609
O3 C9 0.00065544156313
N4 C9 0.072763356438
N5 C9 0.00025965462066
C6 C9 0.052406638976
C7 C9 0.87085830549
C8 C9 0.0096703856535
O1 C10 0.00028020578631
O2 C10 0.0011727878106
O3 C10 1.259410005
N4 C10 0.0020131474048
N5 C10 1.0114070021
C6 C10 0.035500335171
C7 C10 0.0093379516807
C8 C10 0.90919878582
C9 C10 0.0010812929028
O1 H11 0.019733465572
O2 H11 0.0010731298152
O3 H11 0.025365051572
N4 H11 0.012147719443
N5 H11 0.001216149835
C6 H11 0.91935862704
C7 H11 0.035883091818
C8 H11 0.038383096243
C9 H11 0.0040108245833
C10 H11 0.0042567349419
O1 H12 0.0027586585979
O2 H12 0.0038802425102
O3 H12 0.012814078202
N4 H12 0.01487496144
N5 H12 0.00098871179243
C6 H12 0.92611801296
C7 H12 0.038159428336
C8 H12 0.0401679555
C9 H12 0.010204684623
C10 H12 0.0038040783258
H11 H12 0.031566258296
O1 H13 0.01802240927
O2 H13 0.015388067848
O3 H13 0.00021747985587
N4 H13 0.054491239252
N5 H13 0.0005928513039
C6 H13 0.036082598639
C7 H13 0.89905078335
C8 H13 0.010222231688
C9 H13 0.040530269705
C10 H13 0.001393736135
H11 H13 0.0030484620952
H12 H13 0.0048091117488
O1 H14 0.00044681673752
O2 H14 0.00080946414211
O3 H14 0.016810614786
N4 H14 0.024041613214
N5 H14 0.017289338296
C6 H14 0.036623010289
C7 H14 0.003356149692
C8 H14 0.9232122735
C9 H14 0.00056479194357
C10 H14 0.039975373475
H11 H14 0.011362439119
H12 H14 0.0038084488221
H13 H14 0.00037729592306
O1 H15 0.0022708963005
O2 H15 0.022140042448
O3 H15 0.01724905282
N4 H15 0.0015612250538
N5 H15 0.015800313867
C6 H15 0.037007207772
C7 H15 0.0052057957043
C8 H15 0.92115486101
C9 H15 0.0074252508813
C10 H15 0.042834053611
H11 H15 0.0025679363597
H12 H15 0.011907511337
H13 H15 0.00036928695164
H14 H15 0.035025896123
O1 H16 0.0015866123436
O2 H16 0.024643976997
O3 H16 0.00060511686437
N4 H16 0.84050705934
N5 H16 0.0001067676737
C6 H16 0.0017579367805
C7 H16 0.022688590012
C8 H16 0.0054985680328
C9 H16 0.0044793368537
C10 H16 0.00071310777806
H11 H16 0.00032299735839
H12 H16 0.00027885777589
H13 H16 0.0097488261595
H14 H16 0.0059967827074
H15 H16 0.00075891137068
O1 H17 0.00048668539895
O2 H17 0.0027173187253
O3 H17 0.0004316313309
N4 H17 0.87192305259
N5 H17 3.974966705e-05
C6 H17 0.0093805710945
C7 H17 0.024137592
C8 H17 0.0016280803341
C9 H17 0.002127465386
C10 H17 0.00012711628858
H11 H17 0.0018947583025
H12 H17 0.0003444428267
H13 H17 0.0037037740062
H14 H17 0.0013411394712
H15 H17 7.7660047852e-05
H16 H17 0.016743027291
O1 H18 6.224575696e-06
O2 H18 1.4174566385e-05
O3 H18 0.020629870989
N4 H18 4.3590103518e-05
N5 H18 0.81514046189
C6 H18 0.0010215248516
C7 H18 8.6444502734e-05
C8 H18 0.0062132801368
C9 H18 9.5211406364e-06
C10 H18 0.016728493127
H11 H18 0.00024665272315
H12 H18 9.7678379762e-05
H13 H18 1.9482465603e-05
H14 H18 0.0030863480305
H15 H18 0.0013138326236
H16 H18 8.9646109431e-06
H17 H18 4.8164777442e-06
O1 H19 1.665479963e-05
O2 H19 2.2503276714e-05
O3 H19 0.015505710884
N4 H19 6.0574679736e-05
N5 H19 0.80210120854
C6 H19 0.0020042515795
C7 H19 0.00051468999866
C8 H19 0.010463920461
C9 H19 4.2040006546e-05
C10 H19 0.017814786875
H11 H19 5.7802154467e-05
H12 H19 4.5968865998e-05
H13 H19 0.00016410480185
H14 H19 0.00059353455523
H15 H19 0.00043719578329
H16 H19 1.2776685414e-05
H17 H19 4.2745358014e-06
H18 H19 0.016072184199
O1 H20 0.62457126378
O2 H20 0.019021817434
O3 H20 1.3543311558e-05
N4 H20 0.0031515504364
N5 H20 2.6088260446e-06
C6 H20 0.00059915125584
C7 H20 0.0090495539853
C8 H20 7.0302553152e-05
C9 H20 0.012070178432
C10 H20 4.2607317765e-06
H11 H20 0.00034292458355
H12 H20 0.00012121900184
H13 H20 0.00048561152727
H14 H20 2.6350618947e-05
H15 H20 2.46799643e-05
H16 H20 0.00010096385145
H17 H20 5.1700784628e-05
H18 H20 4.5511899289e-07
H19 H20 2.7571083634e-07
