Atom(A) Atom(B) Deloc_index
S1 O2 0.0018179131118
S1 O3 0.0011637929609
O2 O3 0.28659426817
S1 N4 0.0031792527408
O2 N4 0.011158766502
O3 N4 0.056463610061
S1 C5 0.066145436722
O2 C5 0.022204630957
O3 C5 0.012130681749
N4 C5 0.071848976194
S1 C6 0.020797350784
O2 C6 0.073456401338
O3 C6 0.087541739811
N4 C6 0.96605167942
C5 C6 0.92763546536
S1 C7 1.0729738434
O2 C7 0.01843640206
O3 C7 0.00088717275882
N4 C7 0.010056282927
C5 C7 0.97440305712
C6 C7 0.040460917494
S1 C8 0.0022009340082
O2 C8 0.74649813385
O3 C8 1.1376586478
N4 C8 0.061213699599
C5 C8 0.040431412793
C6 C8 0.8697505811
C7 C8 0.0018846364106
S1 C9 1.1013731472
O2 C9 0.00044482884448
O3 C9 9.1228609877e-05
N4 C9 0.00017783891295
C5 C9 0.0064122642346
C6 C9 0.00084067273137
C7 C9 0.042226836736
C8 C9 0.00016811556764
S1 H10 0.0097890100251
O2 H10 0.0024557468281
O3 H10 0.0022953087286
N4 H10 0.025901006561
C5 H10 0.9285194984
C6 H10 0.037250519235
C7 H10 0.039305206142
C8 H10 0.0068317002951
C9 H10 0.010101808924
S1 H11 0.016742347135
O2 H11 0.012422439524
O3 H11 0.0015542640087
N4 H11 0.0065236880462
C5 H11 0.93930074927
C6 H11 0.038716115678
C7 H11 0.040095389168
C8 H11 0.0073983749112
C9 H11 0.0006459696117
H10 H11 0.036841016953
S1 H12 0.04151172022
O2 H12 0.01001008605
O3 H12 0.015037692713
N4 H12 0.065525435343
C5 H12 0.033887633942
C6 H12 0.8872085181
C7 H12 0.0097950412586
C8 H12 0.049574176613
C9 H12 0.001232673953
H10 H12 0.0014120550057
H11 H12 0.0086560657174
S1 H13 0.051468347795
O2 H13 0.03242613273
O3 H13 0.00087324259626
N4 H13 0.00080518684231
C5 H13 0.034036281559
C6 H13 0.0040966107307
C7 H13 0.93283482512
C8 H13 0.00059192888883
C9 H13 0.0092570085289
H10 H13 0.0099870928047
H11 H13 0.0017166870756
H12 H13 0.001572256239
S1 H14 0.062398741447
O2 H14 0.0010568393547
O3 H14 0.00021700491788
N4 H14 0.001642537034
C5 H14 0.038285148874
C6 H14 0.0091290285959
C7 H14 0.9451068112
C8 H14 0.00035778840196
C9 H14 0.0089532695175
H10 H14 0.0022935918313
H11 H14 0.0043806261545
H12 H14 0.00094828086132
H13 H14 0.033406355291
S1 H15 0.00013027062089
O2 H15 0.0010213819424
O3 H15 0.030054253316
N4 H15 0.82762937833
C5 H15 0.0073910970501
C6 H15 0.019151967269
C7 H15 0.0014889151762
C8 H15 0.0036247876775
C9 H15 5.8858923075e-06
H10 H15 0.001200047441
H11 H15 0.00024876947505
H12 H15 0.0009717917612
H13 H15 4.0312095995e-05
H14 H15 0.00036340110401
S1 H16 0.0009830471898
O2 H16 0.0014607048351
O3 H16 0.0028370275621
N4 H16 0.87994397707
C5 H16 0.0021064114847
C6 H16 0.021266576898
C7 H16 0.00024572070262
C8 H16 0.0071459801065
C9 H16 0.00017135301364
H10 H16 0.0021639125484
H11 H16 0.00024795446017
H12 H16 0.0035789511457
H13 H16 4.544342105e-05
H14 H16 4.0507856284e-05
H15 H16 0.01547938855
S1 H17 0.063110852035
O2 H17 5.8343021487e-05
O3 H17 6.7645298202e-05
N4 H17 0.0003495655695
C5 H17 0.0073900457342
C6 H17 0.00050366784678
C7 H17 0.003016992144
C8 H17 0.00016947232406
C9 H17 0.95635295048
H10 H17 0.014643472707
H11 H17 0.00068376179088
H12 H17 0.00017046310625
H13 H17 0.00047055685421
H14 H17 0.00034424012773
H15 H17 1.4207495796e-05
H16 H17 0.00021530459736
S1 H18 0.052452838665
O2 H18 0.00012337576333
O3 H18 1.1967574317e-05
N4 H18 1.5266933727e-05
C5 H18 0.00089185316599
C6 H18 7.1193348983e-05
C7 H18 0.010584685184
C8 H18 1.8686243796e-05
C9 H18 0.96335640447
H10 H18 0.0011807770864
H11 H18 0.00015343371745
H12 H18 5.0628561821e-05
H13 H18 0.001825532655
H14 H18 0.00087887230255
H15 H18 5.5127412563e-07
H16 H18 1.1685926007e-05
H17 H18 0.036004587272
S1 H19 0.063440055252
O2 H19 3.1813448512e-05
O3 H19 2.3790056939e-05
N4 H19 5.9713296095e-05
C5 H19 0.0004605527357
C6 H19 0.00029235502918
C7 H19 0.0067707798263
C8 H19 3.6645823229e-05
C9 H19 0.95829318706
H10 H19 0.00050453745674
H11 H19 4.5788186021e-05
H12 H19 0.00050390718464
H13 H19 0.0005746176778
H14 H19 0.0068460004769
H15 H19 5.015280655e-06
H16 H19 2.5450333129e-05
H17 H19 0.037189363297
H18 H19 0.035808354604
S1 H20 6.6776855421e-05
O2 H20 0.59851039047
O3 H20 0.0139464515
N4 H20 0.0012820051703
C5 H20 0.00050048341508
C6 H20 0.0067309312579
C7 H20 0.00045478607718
C8 H20 0.0095319898158
C9 H20 1.3432398433e-05
H10 H20 3.0760398412e-05
H11 H20 0.00013707539224
H12 H20 0.0002229324499
H13 H20 0.00063729061691
H14 H20 3.9562427802e-05
H15 H20 4.4137879742e-05
H16 H20 0.00025413573263
H17 H20 1.2232307109e-06
H18 H20 4.5845008515e-06
H19 H20 1.5951590948e-06
