Atom(A) Atom(B) Deloc_index
O1 O2 0.32554639784
O1 N3 0.0033663063207
O2 N3 0.050973524011
O1 N4 0.037886071371
O2 N4 0.031531336595
N3 N4 0.0028478179145
O1 N5 0.00035736877442
O2 N5 0.0034965987736
N3 N5 0.23413576201
N4 N5 0.0016246195746
O1 C6 0.0099023275229
O2 C6 0.033485244939
N3 C6 0.064186799089
N4 C6 0.089229123798
N5 C6 0.01617772864
O1 C7 0.086220879817
O2 C7 0.098175862379
N3 C7 0.009528523214
N4 C7 1.0075512952
N5 C7 0.0039762206788
C6 C7 0.93830003545
O1 C8 0.0013273697475
O2 C8 0.0069344688554
N3 C8 1.1025927028
N4 C8 0.019390529858
N5 C8 0.13188565849
C6 C8 1.0087418427
C7 C8 0.050718875129
O1 C9 0.92093015592
O2 C9 1.277609436
N3 C9 0.011307916573
N4 C9 0.089071568048
N5 C9 0.0011447510086
C6 C9 0.04067567669
C7 C9 0.86273837705
C8 C9 0.007887392957
O1 C10 0.00037656603061
O2 C10 0.0011613130195
N3 C10 0.15355574785
N4 C10 0.0045780656688
N5 C10 1.2535201434
C6 C10 0.049553270879
C7 C10 0.016670672315
C8 C10 1.4177847719
C9 C10 0.00086944272763
O1 C11 0.00031895608127
O2 C11 0.0021960320948
N3 C11 1.1125758625
N4 C11 0.0018165107711
N5 C11 1.4080221599
C6 C11 0.012848168412
C7 C11 0.0057474038323
C8 C11 0.11916583212
C9 C11 0.00056945805127
C10 C11 0.081266806286
O1 H12 0.0015561749897
O2 H12 0.023699344505
N3 H12 0.010587449121
N4 H12 0.014270670703
N5 H12 0.0040519322056
C6 H12 0.91354056078
C7 H12 0.037939179471
C8 H12 0.041111123525
C9 H12 0.0040439610322
C10 H12 0.012961403372
C11 H12 0.0032838277637
O1 H13 0.0021760180381
O2 H13 0.0040512850482
N3 H13 0.010995971001
N4 H13 0.017158286888
N5 H13 0.0017211273882
C6 H13 0.92574292783
C7 H13 0.039448149885
C8 H13 0.04299370377
C9 H13 0.010310037784
C10 H13 0.010562947881
C11 H13 0.0020821854864
H12 H13 0.033180824649
O1 H14 0.021520295168
O2 H14 0.014605361694
N3 H14 0.00091915237655
N4 H14 0.053239096224
N5 H14 0.00046741903836
C6 H14 0.035799094987
C7 H14 0.89117706637
C8 H14 0.0099231116729
C9 H14 0.035054080256
C10 H14 0.0040791676326
C11 H14 0.0010270549861
H12 H14 0.01159005352
H13 H14 0.0034021289503
O1 H15 0.0016299917259
O2 H15 0.039511483603
N3 H15 0.73876182022
N4 H15 0.00022597847119
N5 H15 0.015735118384
C6 H15 0.0021084736423
C7 H15 0.00027969137346
C8 H15 0.017661458909
C9 H15 0.0026877039964
C10 H15 0.0083526868073
C11 H15 0.015667706213
H12 H15 0.00072945680285
H13 H15 0.0001191357369
H14 H15 5.2299188831e-05
O1 H16 2.8179955599e-05
O2 H16 0.00014028888181
N3 H16 0.014725018214
N4 H16 0.00021105444155
N5 H16 0.057076630531
C6 H16 0.0042476014432
C7 H16 0.0006908598471
C8 H16 0.049620238361
C9 H16 8.247001974e-05
C10 H16 0.94186888054
C11 H16 0.011319517284
H12 H16 0.00055697072387
H13 H16 0.0036751424209
H14 H16 0.00026620516489
H15 H16 0.0015639469386
O1 H17 0.0020870262028
O2 H17 0.0049055395562
N3 H17 0.00015978349948
N4 H17 0.86015516684
N5 H17 4.5855214049e-05
C6 H17 0.003844525445
C7 H17 0.024023474812
C8 H17 0.0004119665333
C9 H17 0.010473598237
C10 H17 0.00014882038237
C11 H17 6.8397862815e-05
H12 H17 0.00036489756649
H13 H17 0.0028615957477
H14 H17 0.0034744766018
H15 H17 2.4219185413e-05
H16 H17 9.842398363e-06
O1 H18 0.001138523426
O2 H18 0.0043569770263
N3 H18 0.00014865678854
N4 H18 0.85856112222
N5 H18 0.00016915779855
C6 H18 0.0080195712913
C7 H18 0.02495526346
C8 H18 0.00086621071285
C9 H18 0.0029002403542
C10 H18 0.00041929503127
C11 H18 0.00015374748567
H12 H18 0.0056776843894
H13 H18 0.00056362696217
H14 H18 0.011158444181
H15 H18 7.5278389244e-06
H16 H18 1.8569596734e-05
H17 H18 0.017779274361
O1 H19 1.7251521372e-05
O2 H19 6.28459861e-05
N3 H19 0.060108800372
N4 H19 0.0001857004847
N5 H19 0.062739045158
C6 H19 0.0019297982698
C7 H19 0.0004021479985
C8 H19 0.013931549806
C9 H19 3.5617359528e-05
C10 H19 0.01473216317
C11 H19 0.9161962618
H12 H19 0.00029802109939
H13 H19 0.00067041964729
H14 H19 6.2486710762e-05
H15 H19 0.0010396576935
H16 H19 0.0017920298907
H17 H19 9.5284717024e-06
H18 H19 1.0133156089e-05
O1 H20 0.63109845629
O2 H20 0.021760702754
N3 H20 6.975907824e-05
N4 H20 0.00095523785538
N5 H20 2.224410141e-05
C6 H20 0.0019527476246
C7 H20 0.01100434141
C8 H20 8.6435094545e-05
C9 H20 0.012781432567
C10 H20 7.8275755026e-05
C11 H20 5.0089696921e-05
H12 H20 9.7633523995e-05
H13 H20 0.00052552596498
H14 H20 0.0007019745852
H15 H20 2.5187093521e-05
H16 H20 5.5734172032e-06
H17 H20 0.00023110533947
H18 H20 1.6843755064e-05
H19 H20 3.6293028771e-06
