Atom(A) Atom(B) Deloc_index
S1 O2 0.0015582412185
S1 O3 0.00085266935241
O2 O3 0.27759148914
S1 N4 0.0026519548549
O2 N4 0.010268893357
O3 N4 0.052750626751
S1 C5 0.061305534926
O2 C5 0.019799404776
O3 C5 0.010477669539
N4 C5 0.067983198704
S1 C6 0.018297283522
O2 C6 0.06875926793
O3 C6 0.081446035631
N4 C6 0.9372622905
C5 C6 0.92171284481
S1 C7 1.0642707081
O2 C7 0.016412534949
O3 C7 0.0007109257249
N4 C7 0.009037528642
C5 C7 0.9675584224
C6 C7 0.038691940735
S1 C8 0.0018448577027
O2 C8 0.68891302715
O3 C8 1.0597912563
N4 C8 0.061686974453
C5 C8 0.039217647675
C6 C8 0.85897783403
C7 C8 0.0017369944937
S1 C9 1.0889969344
O2 C9 0.00036082835649
O3 C9 6.1491757458e-05
N4 C9 0.00012981478717
C5 C9 0.0053502056931
C6 C9 0.00068170593259
C7 C9 0.039547100525
C8 C9 0.00013055837641
S1 H10 0.009121639643
O2 H10 0.0021906445187
O3 H10 0.0019644199005
N4 H10 0.024645935138
C5 H10 0.93219510961
C6 H10 0.037558129181
C7 H10 0.039343883683
C8 H10 0.0064474398981
C9 H10 0.0091234328199
S1 H11 0.015075425305
O2 H11 0.011875144811
O3 H11 0.001423314554
N4 H11 0.0061839759591
C5 H11 0.94222545744
C6 H11 0.039034387842
C7 H11 0.040146954452
C8 H11 0.0068358662732
C9 H11 0.00054645309801
H10 H11 0.038756614989
S1 H12 0.038739705097
O2 H12 0.0093253821062
O3 H12 0.013525766267
N4 H12 0.065682426758
C5 H12 0.033389149964
C6 H12 0.8928948174
C7 H12 0.0090644655553
C8 H12 0.050722736318
C9 H12 0.0011081565976
H10 H12 0.0013844126988
H11 H12 0.0081320774222
S1 H13 0.05078935445
O2 H13 0.030473023661
O3 H13 0.00069073379419
N4 H13 0.00069436228967
C5 H13 0.033708828169
C6 H13 0.0037251800901
C7 H13 0.93982333683
C8 H13 0.00050369405725
C9 H13 0.0084385425586
H10 H13 0.009370777777
H11 H13 0.0016774294468
H12 H13 0.0015309611294
S1 H14 0.060998853194
O2 H14 0.00095496641015
O3 H14 0.00017411362994
N4 H14 0.0014611383747
C5 H14 0.037837506136
C6 H14 0.0084493979416
C7 H14 0.94978838457
C8 H14 0.00032821625108
C9 H14 0.0080974558784
H10 H14 0.0022383297739
H11 H14 0.0043533160562
H12 H14 0.00084812424205
H13 H14 0.034955512442
S1 H15 0.00010125119617
O2 H15 0.00082545113884
O3 H15 0.027496683117
N4 H15 0.82983349068
C5 H15 0.006684137992
C6 H15 0.017904090289
C7 H15 0.0012831424409
C8 H15 0.0032296611959
C9 H15 4.1293174495e-06
H10 H15 0.0011339070767
H11 H15 0.00023446553654
H12 H15 0.00092453748905
H13 H15 3.3357802993e-05
H14 H15 0.00030617247468
S1 H16 0.00081417161805
O2 H16 0.0013206647733
O3 H16 0.0025767469937
N4 H16 0.8839963762
C5 H16 0.0018668661765
C6 H16 0.019801848608
C7 H16 0.00020625068809
C8 H16 0.0066510067954
C9 H16 0.00014294494957
H10 H16 0.002026214631
H11 H16 0.00022869370891
H12 H16 0.0033609545916
H13 H16 3.7476100118e-05
H14 H16 3.3463344485e-05
H15 H16 0.015280379744
S1 H17 0.061264907149
O2 H17 4.5585397878e-05
O3 H17 5.0915408602e-05
N4 H17 0.00029422438155
C5 H17 0.0066915634179
C6 H17 0.0004439245026
C7 H17 0.0026915110173
C8 H17 0.00014348105756
C9 H17 0.95899787726
H10 H17 0.013959857282
H11 H17 0.00061023777998
H12 H17 0.00014277543082
H13 H17 0.00042442786069
H14 H17 0.00031407498077
H15 H17 1.2103689884e-05
H16 H17 0.00019047599126
S1 H18 0.051713793007
O2 H18 9.7193071812e-05
O3 H18 7.8451428861e-06
N4 H18 1.1430903726e-05
C5 H18 0.000749929167
C6 H18 5.9207600778e-05
C7 H18 0.0096115641991
C8 H18 1.4475935673e-05
C9 H18 0.96582789422
H10 H18 0.0010762474898
H11 H18 0.00013095923615
H12 H18 4.7544828669e-05
H13 H18 0.0016323510386
H14 H18 0.0008123016859
H15 H18 3.6505702397e-07
H16 H18 1.0147765984e-05
H17 H18 0.037484191899
S1 H19 0.06167689003
O2 H19 2.4295643553e-05
O3 H19 1.5124029838e-05
N4 H19 4.2726906501e-05
C5 H19 0.0003881386688
C6 H19 0.00023075300361
C7 H19 0.0061063112356
C8 H19 2.7088963948e-05
C9 H19 0.96066887376
H10 H19 0.00047089457203
H11 H19 3.7587389541e-05
H12 H19 0.00043201563641
H13 H19 0.00052984943941
H14 H19 0.0064713420021
H15 H19 3.5749500059e-06
H16 H19 2.1051260131e-05
H17 H19 0.038472824012
H18 H19 0.037255648583
S1 H20 5.0694165383e-05
O2 H20 0.58439521757
O3 H20 0.011695033041
N4 H20 0.0011009099249
C5 H20 0.00042913699746
C6 H20 0.0056837833009
C7 H20 0.00037387018927
C8 H20 0.0085486106029
C9 H20 9.5502987923e-06
H10 H20 2.3752641943e-05
H11 H20 0.00012493416662
H12 H20 0.00019515540126
H13 H20 0.00059129172053
H14 H20 3.2344609688e-05
H15 H20 3.2204679682e-05
H16 H20 0.00020673537934
H17 H20 8.1299907242e-07
H18 H20 3.1968585127e-06
H19 H20 1.1023437367e-06
